% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
305 +5.010628226e+05 +5.010628226e+05 +5.007650526e+05 +5.007650526e+05 -2.9219e+00 +1.4962e+00 +7.3820e-01 +1.7399e+00 -3.6357e+00 -4.8629e+00 +1.0455e+00 -5.7299e-01 -1.2733e+00 +6.2598e-01 +2.9257e+00 -4.4803e+00 -3.4952e+00 +3.7062e+00 -2.8762e+00 -4.1367e+00 +1.5457e+00 -2.3379e+00 +1.5665e+00 +1.4993e+00
349 +4.621581786e+05 +4.621581786e+05 +4.618604086e+05 +4.618604086e+05 -2.9232e+00 +1.4349e+00 +6.9628e-01 +1.7097e+00 -3.6545e+00 -4.8932e+00 +1.0372e+00 -5.9473e-01 -1.2680e+00 +6.1672e-01 +2.9228e+00 -4.5759e+00 -3.5279e+00 +3.7048e+00 -2.8050e+00 -4.1315e+00 +1.5452e+00 -2.3350e+00 +1.5188e+00 +1.5098e+00
480 +4.529762224e+05 +4.529762224e+05 +4.526784524e+05 +4.526784524e+05 -2.9021e+00 +1.6238e+00 +5.7593e-01 +1.6386e+00 -3.6336e+00 -4.8125e+00 +1.0395e+00 -5.9358e-01 -1.2815e+00 +4.2031e-01 +2.9206e+00 -4.6273e+00 -3.5286e+00 +3.7175e+00 -2.8278e+00 -4.1330e+00 +1.5105e+00 -2.3377e+00 +1.5627e+00 +1.4959e+00
507 +4.268712425e+05 +4.268712425e+05 +4.265734725e+05 +4.265734725e+05 -2.9340e+00 +1.7214e+00 +6.2441e-01 +1.7507e+00 -3.6437e+00 -4.8560e+00 +9.8852e-01 -5.9667e-01 -1.2813e+00 +7.8369e-01 +2.9717e+00 -5.0685e+00 -3.5046e+00 +3.6972e+00 -2.8355e+00 -4.1462e+00 +1.4867e+00 -2.3308e+00 +1.5970e+00 +1.4730e+00
511 +4.135640105e+05 +4.135640105e+05 +4.132662405e+05 +4.132662405e+05 -2.9054e+00 +1.6619e+00 +4.0856e-01 +1.7780e+00 -3.6379e+00 -4.8478e+00 +1.0401e+00 -5.9383e-01 -1.2870e+00 +6.0093e-01 +2.9185e+00 -4.6305e+00 -3.5198e+00 +3.6968e+00 -2.8337e+00 -4.2354e+00 +1.5321e+00 -2.3352e+00 +1.6145e+00 +1.4975e+00
513 +3.456744430e+05 +3.456744430e+05 +3.453766730e+05 +3.453766730e+05 -2.9003e+00 +1.6751e+00 +1.7490e-01 +1.7458e+00 -3.6525e+00 -4.8565e+00 +9.5741e-01 -5.9395e-01 -1.2088e+00 +6.1424e-01 +2.9420e+00 -4.4305e+00 -3.5201e+00 +3.7055e+00 -2.8484e+00 -4.1536e+00 +1.5514e+00 -2.3359e+00 +1.5672e+00 +1.5296e+00
526 +2.435616564e+05 +2.435616564e+05 +2.432638864e+05 +2.432638864e+05 -2.9183e+00 +1.3537e+00 +6.0917e-01 +1.7447e+00 -3.6335e+00 -4.8729e+00 +1.0626e+00 -5.9698e-01 -1.2934e+00 +6.1079e-01 +2.8831e+00 -4.6091e+00 -3.5312e+00 +3.6905e+00 -2.2140e+00 -4.1685e+00 +1.5680e+00 -2.3380e+00 +1.4800e+00 +1.5057e+00
603 +7.508818510e+04 +7.508818510e+04 +7.479041510e+04 +7.479041510e+04 -2.8997e+00 +1.4409e+00 +6.6069e-02 +1.7313e+00 -3.6408e+00 -4.8605e+00 +1.0245e+00 -5.9319e-01 -1.2704e+00 +6.4243e-01 +2.8670e+00 -4.7408e+00 -3.5080e+00 +3.7040e+00 -2.7617e+00 -4.1168e+00 +1.4693e+00 -2.3370e+00 +1.5207e+00 +1.5265e+00
664 +5.009286751e+04 +5.009286751e+04 +4.979509751e+04 +4.979509751e+04 -2.9172e+00 +8.4485e-01 +2.3617e-01 +1.7314e+00 -3.6415e+00 -4.8737e+00 +9.8566e-01 -5.8980e-01 -1.2868e+00 +5.3719e-01 +2.9295e+00 -4.5768e+00 -3.5000e+00 +3.6864e+00 -2.8039e+00 -4.1000e+00 +1.6178e+00 -2.3352e+00 +1.5566e+00 +1.5221e+00
702 +4.242769877e+04 +4.242769877e+04 +4.212992877e+04 +4.212992877e+04 -2.9208e+00 +7.6957e-01 -4.4185e-01 +1.6206e+00 -3.6496e+00 -4.8753e+00 +9.5676e-01 -5.9701e-01 -1.2995e+00 +6.1936e-01 +2.9375e+00 -4.8360e+00 -3.5166e+00 +3.5472e+00 -2.8038e+00 -4.1970e+00 +1.5497e+00 -2.3349e+00 +1.5196e+00 +1.4991e+00
719 +4.049436852e+04 +4.049436852e+04 +4.019659852e+04 +4.019659852e+04 -2.9350e+00 +1.2447e+00 -7.8393e-03 +1.6936e+00 -3.6419e+00 -4.8607e+00 +9.8349e-01 -5.8728e-01 -1.1970e+00 +6.5739e-01 +2.9617e+00 -4.6052e+00 -3.5529e+00 +3.7078e+00 -2.7379e+00 -4.1864e+00 +1.4755e+00 -2.3357e+00 +1.5734e+00 +1.4735e+00
730 +6.102591795e+03 +6.102591795e+03 +5.804821795e+03 +5.804821795e+03 -2.9471e+00 +1.3684e+00 +4.2107e-01 +1.6991e+00 -3.6775e+00 -4.8897e+00 +9.8052e-01 -5.9588e-01 -1.2347e+00 +6.3570e-01 +2.9299e+00 -5.7658e+00 -3.5249e+00 +3.7090e+00 -2.7823e+00 -4.1647e+00 +1.3820e+00 -2.3341e+00 +1.5715e+00 +1.5287e+00
733 +2.519819166e+03 +2.519819166e+03 +2.222049166e+03 +2.222049166e+03 -2.9152e+00 +1.3737e+00 -3.1550e-01 +1.7863e+00 -3.6038e+00 -4.8551e+00 +1.0847e+00 -6.1105e-01 -1.2208e+00 +5.7221e-01 +2.8865e+00 -4.8935e+00 -3.5424e+00 +3.6982e+00 -2.7974e+00 -4.0897e+00 +1.5142e+00 -2.3408e+00 +1.5730e+00 +1.5141e+00
747 +2.663532293e+02 +2.663532293e+02 -3.141677070e+01 -3.141677070e+01 -2.8753e+00 +1.5360e+00 -6.4110e-01 +1.7479e+00 -3.6574e+00 -4.8674e+00 +9.7297e-01 -5.9447e-01 -1.2316e+00 +6.0576e-01 +2.9065e+00 -4.8025e+00 -3.5462e+00 +3.6905e+00 -3.0855e+00 -4.1332e+00 +1.4421e+00 -2.3301e+00 +1.6274e+00 +1.5208e+00
43385       +inf +2.660593488e+02       +inf -3.171065120e+01 +7.6870e+29 +1.4329e+29 -7.7366e+28 +2.5601e+28 -8.1331e+29 +1.7503e+29 -1.6144e+31 -3.9146e+28 -3.1007e+29 +3.0815e+29 -3.2884e+29 +7.3962e+29 -1.5743e+29 -1.1857e+30 +4.8703e+29 +3.2842e+28 +1.6316e+30 +9.4414e+29 -1.0519e+29 +4.2891e+29
