% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4459 +1.535698038e+01 +1.535698038e+01 -4.437330196e+02 -4.437330196e+02 -1.0517e+00 -2.4739e-01 -1.8218e-01 -8.0797e-01 -1.1334e+00 +3.5694e-01 -1.2710e-02 -4.8583e+00 +2.0797e+00 -2.8424e+00 +5.2513e-03 -1.2090e+00 -2.9578e-01 -3.1557e+00 -4.8966e+00 -3.1929e+00 +1.9789e+00 -4.3590e+00 +3.3964e+00 -1.4580e+00
5607 +1.280536469e+01 +1.280536469e+01 -4.462846353e+02 -4.462846353e+02 -1.5510e+00 -4.4134e-02 +2.5816e-01 -1.6742e+00 -1.0357e+00 +3.0673e-01 +4.9599e-01 -4.1274e+00 +2.5953e+00 -2.2306e+00 -1.1721e+00 -7.5017e-01 -1.3861e-01 -4.4013e+00 -4.1310e+00 -2.9147e+00 +1.7095e+00 -4.7811e+00 +2.9492e+00 -2.2689e+00
6577 +9.420394502e+00 +9.420394502e+00 -4.496696055e+02 -4.496696055e+02 -1.6678e+00 +2.9112e-02 +4.8699e-01 -1.5064e+00 -1.0168e+00 -3.5449e-02 -5.4144e-02 -4.4458e+00 +2.0210e+00 -6.7358e-01 -8.8074e-02 -1.8150e-01 -1.6783e-01 -3.0897e+00 -4.4186e+00 -3.6457e+00 +1.6817e+00 -5.3291e+00 +3.0835e+00 -3.3559e+00
7072 +8.302970244e+00 +8.302970244e+00 -4.507870298e+02 -4.507870298e+02 -1.5252e+00 +2.4180e-01 -1.1778e-01 -1.3174e+00 -1.1694e+00 -1.1913e+00 -2.5542e-01 -4.7663e+00 +2.0201e+00 -2.5169e-01 +7.3372e-01 -3.5108e-01 -1.6840e-01 -3.2343e+00 -4.4369e+00 -3.4879e+00 +1.4272e+00 -4.6442e+00 +2.8873e+00 -2.3524e+00
7500 +7.491919767e+00 +7.491919767e+00 -4.515980802e+02 -4.515980802e+02 -1.5850e+00 +1.2928e+00 -1.8309e+00 -1.5834e+00 -1.2325e+00 -7.9205e-01 +4.5980e-01 -4.1123e+00 +2.5009e+00 -9.1778e-01 -2.5707e-01 -6.7115e-01 +7.7088e-02 -3.2049e+00 -3.9671e+00 -4.6241e+00 +1.6477e+00 -4.9663e+00 +3.0899e+00 -1.3224e+00
8006 +6.685637206e+00 +6.685637206e+00 -4.524043628e+02 -4.524043628e+02 -1.5293e+00 +1.2258e+00 -6.6319e-01 -1.4731e+00 -1.5745e+00 -5.4891e-01 +9.7510e-02 -3.8348e+00 +2.6115e+00 -2.7618e-01 +1.0125e-01 -9.4004e-01 -8.1057e-02 -3.4284e+00 -4.2279e+00 -2.8374e+00 +1.1163e+00 -5.3061e+00 +2.2849e+00 -2.3900e+00
9049 +5.489272491e+00 +5.489272491e+00 -4.536007275e+02 -4.536007275e+02 -1.3614e+00 +7.3760e-01 -7.8378e-01 -1.6460e+00 -1.7497e+00 -7.9940e-01 -7.2863e-02 -4.5543e+00 +2.8583e+00 -1.6507e-01 +1.8790e-01 -1.3598e+00 -1.3253e-01 -3.1639e+00 -4.4190e+00 -3.3824e+00 +1.8354e+00 -5.0427e+00 +3.2911e+00 -2.5654e+00
9377 +4.124957931e+00 +4.124957931e+00 -4.549650421e+02 -4.549650421e+02 -2.2498e+00 +1.6818e+00 -1.4365e+00 -1.5068e+00 -1.1911e+00 -7.4258e-01 +2.4968e-01 -4.1267e+00 +2.3623e+00 +1.8108e-02 +1.4506e-01 -1.3568e+00 -1.1791e+00 -2.8709e+00 -4.5518e+00 -3.7336e+00 +2.4269e+00 -4.7324e+00 +3.5918e+00 -2.3799e+00
12229 +3.589547661e+00 +3.589547661e+00 -4.555004523e+02 -4.555004523e+02 -1.9888e+00 +1.4631e+00 -1.3471e+00 -1.6800e+00 -1.2463e+00 -3.9262e-01 +7.9233e-01 -4.0079e+00 +2.7099e+00 +8.3990e-01 +3.6912e-01 -7.5044e-01 -5.7623e-02 -2.9684e+00 -4.7312e+00 -3.9933e+00 +2.3384e+00 -4.9047e+00 +2.8011e+00 -3.4886e+00
13448 +2.550103976e+00 +2.550103976e+00 -4.565398960e+02 -4.565398960e+02 -2.8989e+00 +2.1154e+00 -1.2621e+00 -1.9184e+00 -1.4647e+00 -3.8393e-01 +1.2252e+00 -4.0088e+00 +2.5873e+00 +7.2433e-01 +5.8055e-01 -1.1389e+00 -1.4517e+00 -3.2945e+00 -4.8093e+00 -4.0109e+00 +2.2312e+00 -4.9679e+00 +3.2671e+00 -2.7984e+00
15447 +2.502404967e+00 +2.502404967e+00 -4.565875950e+02 -4.565875950e+02 -2.7250e+00 +1.4623e+00 -1.3378e+00 -1.7351e+00 -1.2462e+00 -6.7886e-01 +7.1286e-01 -4.1748e+00 +2.4617e+00 +1.8912e-01 +2.1261e-01 -1.4294e+00 -8.3951e-01 -2.9860e+00 -4.5171e+00 -3.3686e+00 +1.7770e+00 -4.9115e+00 +3.1500e+00 -3.1471e+00
16006 +2.280973407e+00 +2.280973407e+00 -4.568090266e+02 -4.568090266e+02 -2.7533e+00 +1.6431e+00 -1.4678e+00 -1.8384e+00 -1.5658e+00 -5.7012e-01 +9.6753e-01 -4.4498e+00 +2.1414e+00 +3.0564e-01 -5.9217e-02 -1.1016e+00 -7.9575e-01 -3.3370e+00 -4.5464e+00 -3.7030e+00 +1.7445e+00 -4.6607e+00 +3.2310e+00 -3.3585e+00
126748 +2.203058933e+00 +2.203058933e+00 -4.568869411e+02 -4.568869411e+02 -3.0157e+00 +1.7560e+00 -2.1387e+00 -1.6907e+00 -1.5732e+00 -8.8187e-01 +9.0796e-01 -4.8959e+00 +2.3115e+00 +6.7710e-01 +6.6283e-01 -1.3824e+00 -1.1745e+00 -2.9736e+00 -4.5918e+00 -3.5781e+00 +1.6683e+00 -4.9290e+00 +2.9252e+00 -3.0627e+00
126855 +2.179567534e+00 +2.179567534e+00 -4.569104325e+02 -4.569104325e+02 -2.9990e+00 +1.7617e+00 -2.3025e+00 -1.9143e+00 -1.6834e+00 -3.8687e-01 +7.8026e-01 -4.6634e+00 +2.4466e+00 +5.7258e-01 +2.9849e-01 -1.2972e+00 -7.9122e-01 -3.1487e+00 -4.6373e+00 -3.6078e+00 +1.8147e+00 -4.8168e+00 +3.0895e+00 -3.0013e+00
126883 +2.133643289e+00 +2.133643289e+00 -4.569563567e+02 -4.569563567e+02 -3.0252e+00 +2.0383e+00 -1.9960e+00 -1.9620e+00 -1.8127e+00 -5.6639e-01 +8.6824e-01 -4.6916e+00 +2.4233e+00 +3.4388e-01 +5.4238e-01 -1.4563e+00 -1.0848e+00 -3.1037e+00 -4.4216e+00 -3.5135e+00 +1.9573e+00 -4.8705e+00 +2.7498e+00 -3.0898e+00
138901 +2.071256989e+00 +2.071256989e+00 -4.570187430e+02 -4.570187430e+02 -2.7789e+00 +2.1405e+00 -1.9253e+00 -1.7020e+00 -1.6580e+00 -5.8758e-01 +1.0827e+00 -4.3260e+00 +2.3320e+00 +6.4803e-01 +2.2209e-01 -1.2702e+00 -1.0687e+00 -2.8868e+00 -4.8379e+00 -3.5658e+00 +1.6635e+00 -4.9656e+00 +2.8710e+00 -3.0460e+00
% function evaluation | noise-free fitness - Fopt (6.085000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.758998436e+01 +6.758998436e+01 +1.284399844e+02 +1.284399844e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2108 +6.245748622e+01 +6.245748622e+01 +1.233074862e+02 +1.233074862e+02 -4.5142e+00 +2.5080e+00 +4.7208e+00 +1.2469e+00 -7.5542e-01 -2.6986e+00 +1.6159e+00 +2.8924e+00 -3.6499e+00 +2.6072e+00 -1.1335e+00 -1.1849e+00 +4.7470e+00 -2.0928e+00 -1.3906e+00 +2.4326e+00 +1.3860e+00 +4.4178e+00 +3.4822e+00 -6.4885e-01
2215 +4.871583305e+01 +4.871583305e+01 +1.095658331e+02 +1.095658331e+02 -4.8907e+00 +3.3439e+00 +3.9888e+00 +1.7121e+00 +8.4207e-01 -3.4956e+00 +3.3779e+00 +2.1852e+00 -4.5185e+00 +2.6330e+00 -1.3861e+00 -1.2526e+00 +3.8457e+00 -1.8405e+00 -1.4502e+00 +1.8437e+00 +2.0532e+00 +3.0157e+00 +4.3437e+00 -4.0995e-01
2235 +4.524698945e+01 +4.524698945e+01 +1.060969894e+02 +1.060969894e+02 -4.6458e+00 +1.8615e+00 +4.5167e+00 +3.4349e+00 +9.7712e-01 -3.3343e+00 +3.1971e+00 +2.8730e+00 -3.7002e+00 +2.6385e+00 -7.9180e-01 -1.4198e+00 +3.8546e+00 -1.1021e+00 -2.4357e+00 +2.6086e+00 -2.5770e-01 +2.7519e+00 +3.7068e+00 -7.7758e-01
2375 +3.384352463e+01 +3.384352463e+01 +9.469352463e+01 +9.469352463e+01 -4.6857e+00 +2.5771e+00 +4.1167e+00 +2.7865e+00 +8.2493e-01 -2.6974e+00 +2.9727e+00 +2.7585e+00 -3.8763e+00 +2.7324e+00 -5.7918e-01 -1.3842e+00 +4.0034e+00 -1.2270e+00 -1.1407e+00 +1.7150e+00 +4.9465e-01 +2.9795e+00 +4.5663e+00 +1.5129e+00
2460 +3.165888400e+01 +3.165888400e+01 +9.250888400e+01 +9.250888400e+01 -4.2317e+00 +3.5351e+00 +3.7098e+00 +1.7959e+00 +2.2291e-01 -4.0918e+00 +2.0668e+00 +9.2876e-01 -2.5013e+00 +2.7673e+00 +1.9208e+00 -1.3878e+00 +4.1289e+00 -1.5947e+00 -5.2237e-02 +2.2898e+00 +3.0700e+00 +2.8688e+00 +3.3380e+00 -8.5434e-02
2636 +3.143169170e+01 +3.143169170e+01 +9.228169170e+01 +9.228169170e+01 -4.2407e+00 +2.6746e+00 +3.4467e+00 +2.1535e+00 +7.6022e-01 -3.4617e+00 +1.5561e+00 +1.7773e+00 -3.0061e+00 +2.7714e+00 -1.0305e+00 -1.2179e+00 +4.7139e+00 -2.8461e+00 +5.2277e-02 +2.1324e+00 +7.4958e-01 +2.3754e+00 +4.4232e+00 +1.0454e+00
2698 +3.054218921e+01 +3.054218921e+01 +9.139218921e+01 +9.139218921e+01 -5.0365e+00 +3.0849e+00 +3.3496e+00 +3.6454e+00 +1.2876e-01 -2.2552e+00 +3.8859e+00 +2.1191e+00 -9.0385e-01 +2.5996e+00 +1.2429e+00 -9.8345e-01 +4.0140e+00 -1.5102e+00 +1.4432e-01 +2.6898e+00 +1.8774e+00 +2.4868e+00 +4.4030e+00 +3.3314e-01
2766 +2.428509613e+01 +2.428509613e+01 +8.513509613e+01 +8.513509613e+01 -5.0812e+00 +3.2722e+00 +3.8490e+00 +5.5066e+00 -1.1514e+00 -3.1272e+00 +2.0766e+00 +1.7672e+00 -1.4391e+00 +2.5837e+00 +1.7397e+00 -1.3405e+00 +4.0590e+00 -1.8403e+00 +1.1207e+00 +1.5637e+00 +1.7610e+00 +2.9761e+00 +3.8362e+00 +8.0855e-01
2882 +1.586734276e+01 +1.586734276e+01 +7.671734276e+01 +7.671734276e+01 -4.7858e+00 +3.5042e+00 +3.4752e+00 +3.7451e+00 -2.2013e+00 -3.7470e+00 +2.0122e+00 +7.9267e-01 -4.0599e+00 +3.2493e+00 +8.6266e-01 -1.3152e+00 +3.4356e+00 -8.1946e-01 -1.5517e+00 +2.2349e+00 +8.9622e-01 +2.2911e+00 +3.7344e+00 -1.0810e-01
2953 +1.407117121e+01 +1.407117121e+01 +7.492117121e+01 +7.492117121e+01 -4.6120e+00 +3.4932e+00 +2.9084e+00 +4.3874e+00 -2.4470e+00 -5.4912e+00 +1.7149e+00 -7.3851e-02 -3.9569e+00 +2.8324e+00 +1.4244e+00 -1.3703e+00 +3.9019e+00 -9.8694e-01 -1.5052e+00 +2.0047e+00 -3.8710e-01 +1.5895e+00 +4.3028e+00 +3.9438e-01
3025 +9.391904852e+00 +9.391904852e+00 +7.024190485e+01 +7.024190485e+01 -4.5421e+00 +3.4435e+00 +3.2135e+00 +4.5471e+00 -1.8869e+00 -3.7273e+00 +3.0241e+00 +1.7899e+00 -3.3447e+00 +2.9048e+00 +1.7368e+00 -1.2637e+00 +3.9339e+00 -1.9669e+00 -1.0987e+00 +1.8105e-02 +1.7760e-01 +2.0014e+00 +4.2102e+00 +8.4662e-01
3821 +7.707975301e+00 +7.707975301e+00 +6.855797530e+01 +6.855797530e+01 -4.3632e+00 +3.7683e+00 +3.0824e+00 +4.7009e+00 -3.6065e-01 -3.1228e+00 +1.4423e+00 +4.7056e-01 -3.7937e+00 +2.8387e+00 +2.3497e+00 -9.2418e-01 +4.5863e+00 -4.0966e-01 -1.0889e+00 +2.0602e+00 -2.5876e-01 +1.3329e+00 +3.2482e+00 +3.6716e-01
3843 +6.511021650e+00 +6.511021650e+00 +6.736102165e+01 +6.736102165e+01 -4.2216e+00 +4.4707e+00 +2.8306e+00 +3.9915e+00 +8.8342e-03 -3.5462e+00 +1.7369e+00 -5.7018e-01 -3.9836e+00 +2.9360e+00 +8.3363e-01 -8.7609e-01 +4.4274e+00 -6.9071e-01 -5.9239e-01 +8.4438e-01 +4.2642e-01 +6.5245e-01 +4.1921e+00 +9.6738e-01
5027 +5.075148464e+00 +5.075148464e+00 +6.592514846e+01 +6.592514846e+01 -3.7013e+00 +2.8194e+00 +2.6490e+00 +4.5102e+00 -5.2178e-01 -4.0870e+00 +2.8187e+00 +8.7013e-01 -2.3259e+00 +2.9398e+00 +1.5401e+00 -1.2301e+00 +4.1658e+00 -1.3052e+00 -1.0414e+00 +1.5126e+00 +6.0665e-01 +1.0047e+00 +3.8181e+00 +1.2071e+00
5431 +4.456806219e+00 +4.456806219e+00 +6.530680622e+01 +6.530680622e+01 -3.8489e+00 +3.6491e+00 +3.2315e+00 +4.5722e+00 -8.9451e-01 -4.1093e+00 +2.7925e+00 +4.6563e-01 -2.8459e+00 +2.5116e+00 +1.0658e+00 -1.6543e+00 +4.4553e+00 -1.2450e+00 -1.1164e+00 +7.3881e-01 +1.2449e+00 +2.7490e-01 +2.9183e+00 +1.7994e+00
5640 +3.644019395e+00 +3.644019395e+00 +6.449401939e+01 +6.449401939e+01 -3.8341e+00 +3.3469e+00 +3.1219e+00 +4.3258e+00 -1.0596e+00 -3.4666e+00 +2.3937e+00 +3.8425e-01 -2.7365e+00 +2.6306e+00 +7.6747e-01 -6.2112e-01 +4.8779e+00 -1.4835e+00 -9.8124e-01 +1.4295e+00 +6.6193e-01 +1.4303e+00 +3.7970e+00 +1.2646e+00
5712 +3.348908793e+00 +3.348908793e+00 +6.419890879e+01 +6.419890879e+01 -3.7751e+00 +3.4854e+00 +3.1292e+00 +4.9640e+00 -5.2392e-02 -4.0021e+00 +2.4504e+00 +6.9801e-01 -2.2144e+00 +2.3029e+00 +7.7928e-01 -1.2178e+00 +4.4943e+00 -1.0135e+00 -9.7025e-01 +8.5530e-01 +1.9499e-01 +4.6153e-01 +3.1574e+00 +6.2257e-01
6322 +2.497241378e+00 +2.497241378e+00 +6.334724138e+01 +6.334724138e+01 -4.1082e+00 +3.8815e+00 +2.8931e+00 +4.9506e+00 -7.2276e-01 -3.5499e+00 +2.8508e+00 -1.0779e-01 -3.5385e+00 +3.1233e+00 +1.5725e+00 -1.4107e+00 +4.3226e+00 -1.6081e+00 -1.3297e+00 +1.1408e+00 +3.9731e-01 +1.0683e+00 +3.2643e+00 +1.1136e+00
6828 +2.370583815e+00 +2.370583815e+00 +6.322058382e+01 +6.322058382e+01 -4.2965e+00 +4.2370e+00 +2.3587e+00 +5.1125e+00 -1.1396e+00 -3.9536e+00 +3.0223e+00 +2.5347e-01 -3.4748e+00 +2.3758e+00 +1.4632e+00 -9.9111e-01 +4.6725e+00 -1.6625e+00 -1.3481e+00 +1.4249e+00 +9.1465e-01 +8.0017e-01 +3.5738e+00 +7.1200e-01
7055 +2.226436586e+00 +2.226436586e+00 +6.307643659e+01 +6.307643659e+01 -4.3457e+00 +4.0390e+00 +2.8339e+00 +4.4658e+00 -5.4959e-01 -3.1603e+00 +3.0245e+00 +7.5897e-02 -3.0261e+00 +2.2596e+00 +1.3320e+00 -8.0842e-01 +5.0266e+00 -1.6240e+00 -7.6896e-01 +6.4582e-01 +1.5108e-01 +8.0456e-01 +3.2477e+00 +6.1168e-01
7306 +2.183330971e+00 +2.183330971e+00 +6.303333097e+01 +6.303333097e+01 -4.3951e+00 +3.9797e+00 +2.5766e+00 +4.6545e+00 -6.3115e-01 -3.9046e+00 +3.3007e+00 +2.4196e-01 -3.7180e+00 +2.5528e+00 +1.2647e+00 -1.0337e+00 +5.0603e+00 -1.4967e+00 -1.0860e+00 +8.9275e-01 +5.5490e-01 +4.5964e-01 +3.2350e+00 +6.7750e-01
7469 +2.128188658e+00 +2.128188658e+00 +6.297818866e+01 +6.297818866e+01 -4.0401e+00 +4.0088e+00 +2.5029e+00 +4.9726e+00 -6.0215e-01 -4.2229e+00 +2.6924e+00 +9.2705e-02 -3.1234e+00 +2.6156e+00 +1.0452e+00 -9.0549e-01 +4.3511e+00 -1.5269e+00 -6.5982e-01 +9.4801e-01 +3.8202e-01 +5.1666e-01 +3.5068e+00 +1.2275e+00
7841 +2.070382108e+00 +2.070382108e+00 +6.292038211e+01 +6.292038211e+01 -4.1683e+00 +4.0543e+00 +2.6344e+00 +4.6795e+00 -4.6068e-01 -3.5539e+00 +2.6430e+00 +1.5875e-02 -2.8401e+00 +2.1883e+00 +1.4486e+00 -1.4336e+00 +4.2776e+00 -1.3284e+00 -1.0834e+00 +9.3397e-01 +4.9311e-01 +1.1780e+00 +3.5780e+00 +9.4200e-01
8451 +2.041572146e+00 +2.041572146e+00 +6.289157215e+01 +6.289157215e+01 -3.9633e+00 +4.0892e+00 +3.0406e+00 +4.6382e+00 -6.1266e-01 -3.6730e+00 +2.2923e+00 +9.7427e-02 -3.3136e+00 +2.1626e+00 +1.4614e+00 -1.6312e+00 +4.9165e+00 -1.5550e+00 -1.0765e+00 +9.8688e-01 +3.5755e-01 +7.0734e-01 +3.3040e+00 +1.0416e+00
16194 +1.994426552e+00 +1.994426552e+00 +6.284442655e+01 +6.284442655e+01 -4.2031e+00 +4.0014e+00 +2.5249e+00 +4.5850e+00 -7.3627e-01 -3.8241e+00 +2.5903e+00 +2.9598e-01 -3.3726e+00 +2.2718e+00 +1.3404e+00 -1.2603e+00 +4.6776e+00 -1.5348e+00 -1.0450e+00 +9.8236e-01 +6.6177e-01 +8.8547e-01 +3.4463e+00 +8.8053e-01
23202 +1.948098307e+00 +1.948098307e+00 +6.279809831e+01 +6.279809831e+01 -4.0754e+00 +3.9515e+00 +2.6949e+00 +4.7309e+00 -5.5842e-01 -3.7294e+00 +2.6209e+00 +3.6334e-01 -3.1680e+00 +2.3125e+00 +1.2534e+00 -1.2568e+00 +4.7719e+00 -1.4221e+00 -9.7954e-01 +9.8280e-01 +4.7676e-01 +7.1775e-01 +3.4542e+00 +7.3662e-01
184196 +1.868826592e+00 +1.868826592e+00 +6.271882659e+01 +6.271882659e+01 -6.5142e-02 +4.2114e+00 +6.1841e-02 +3.0392e+00 -2.9857e+00 +4.4756e+00 -2.2575e+00 -5.1139e-01 -2.9310e+00 -3.8133e+00 +1.4503e-01 -2.9549e-01 -3.6092e-01 +1.7381e+00 -7.6758e-01 +3.9561e+00 +4.2465e+00 -2.5706e+00 +1.1327e+00 -3.8813e+00
186426 +1.661078121e+00 +1.661078121e+00 +6.251107812e+01 +6.251107812e+01 +7.0488e-02 +4.8125e+00 +2.0569e-01 +2.7368e+00 -2.7482e+00 +4.5383e+00 -2.4638e+00 -1.0180e+00 -3.5657e+00 -3.5964e+00 +2.8402e-01 +4.2319e-01 -3.3822e-01 +1.2604e+00 -8.3153e-01 +4.1497e+00 +4.2102e+00 -2.1286e+00 +7.3032e-01 -3.2958e+00
190873 +1.658687875e+00 +1.658687875e+00 +6.250868788e+01 +6.250868788e+01 +3.9889e-01 +4.5795e+00 +4.5321e-01 +2.7488e+00 -3.0432e+00 +4.3181e+00 -2.0994e+00 -9.1843e-01 -3.6798e+00 -3.8602e+00 +7.0833e-01 +1.5519e-01 -2.8764e-01 +1.6295e+00 -7.3541e-01 +3.9383e+00 +4.5614e+00 -2.0869e+00 +8.1490e-01 -3.2723e+00
191840 +1.578667912e+00 +1.578667912e+00 +6.242866791e+01 +6.242866791e+01 +2.0564e-01 +4.1018e+00 +1.3451e-01 +2.6124e+00 -3.1583e+00 +4.1262e+00 -2.4220e+00 -8.9290e-01 -4.0107e+00 -4.2436e+00 +2.7733e-01 +9.1679e-02 -1.6115e-01 +2.0118e+00 -6.7100e-01 +3.9607e+00 +4.4522e+00 -2.0701e+00 +6.7718e-01 -3.5015e+00
192079 +1.209919208e+00 +1.209919208e+00 +6.205991921e+01 +6.205991921e+01 +4.3054e-01 +4.6936e+00 +1.1639e-01 +2.5423e+00 -2.9705e+00 +4.4357e+00 -2.2402e+00 -9.2775e-01 -4.0010e+00 -4.0126e+00 -2.3168e-01 +7.3931e-02 -1.3232e-01 +1.6894e+00 -8.3253e-01 +3.8850e+00 +4.3557e+00 -2.2690e+00 +7.1160e-01 -3.4925e+00
197023 +1.186682261e+00 +1.186682261e+00 +6.203668226e+01 +6.203668226e+01 +2.7962e-01 +4.6618e+00 +4.2025e-01 +3.0359e+00 -3.0618e+00 +4.1165e+00 -2.3906e+00 -1.0224e+00 -4.2246e+00 -4.1399e+00 +3.5482e-01 +2.1687e-01 -3.3345e-01 +1.5439e+00 -5.2521e-01 +4.3610e+00 +4.4142e+00 -2.3027e+00 +8.4892e-01 -3.5098e+00
197873 +1.082717022e+00 +1.082717022e+00 +6.193271702e+01 +6.193271702e+01 +3.6335e-01 +4.5608e+00 +5.1245e-01 +2.7724e+00 -3.0063e+00 +4.2797e+00 -2.7212e+00 -8.9377e-01 -3.6037e+00 -4.2443e+00 +3.4180e-01 +9.8618e-02 -1.9916e-01 +1.7075e+00 -6.2820e-01 +4.4011e+00 +4.5805e+00 -2.9062e+00 +7.9240e-01 -3.5913e+00
198206 +9.799043555e-01 +9.799043555e-01 +6.182990436e+01 +6.182990436e+01 +2.7184e-01 +4.4524e+00 +5.7364e-01 +2.7780e+00 -2.9967e+00 +4.3606e+00 -2.2813e+00 -1.0053e+00 -3.5718e+00 -4.2675e+00 +1.1864e-01 +2.5192e-01 -2.0549e-02 +1.5587e+00 -4.9058e-01 +4.0027e+00 +4.5571e+00 -2.3903e+00 +7.3153e-01 -3.3759e+00
212455 +9.277918546e-01 +9.277918546e-01 +6.177779185e+01 +6.177779185e+01 +1.8042e-01 +4.8867e+00 +2.2749e-01 +2.5504e+00 -3.0445e+00 +4.4930e+00 -2.3476e+00 -9.9533e-01 -4.1898e+00 -4.3803e+00 +2.9136e-01 +2.2994e-01 -5.8798e-02 +1.8318e+00 -5.8029e-01 +4.3371e+00 +4.2609e+00 -2.4123e+00 +9.9765e-01 -3.6084e+00
219083 +8.866042098e-01 +8.866042098e-01 +6.173660421e+01 +6.173660421e+01 +1.9436e-01 +4.6839e+00 +3.4381e-01 +2.6796e+00 -3.3090e+00 +4.2640e+00 -2.7783e+00 -1.0862e+00 -4.0607e+00 -4.2218e+00 +3.8553e-01 -4.4258e-02 -1.7386e-01 +1.7398e+00 -2.9112e-01 +4.0481e+00 +4.4394e+00 -2.4123e+00 +8.3623e-01 -3.4670e+00
223813 +8.326176609e-01 +8.326176609e-01 +6.168261766e+01 +6.168261766e+01 +2.0380e-01 +4.6560e+00 +4.8024e-01 +2.7250e+00 -3.0297e+00 +4.3661e+00 -2.7655e+00 -9.7918e-01 -3.7218e+00 -4.1980e+00 +4.3158e-01 -1.6410e-02 -2.9012e-01 +1.6911e+00 -4.4554e-01 +4.2009e+00 +4.6017e+00 -2.7550e+00 +8.7919e-01 -3.4246e+00
225701 +8.191183024e-01 +8.191183024e-01 +6.166911830e+01 +6.166911830e+01 +2.3021e-01 +4.8163e+00 +4.2929e-01 +2.6347e+00 -3.0074e+00 +4.5489e+00 -2.4093e+00 -9.7091e-01 -3.6053e+00 -4.1324e+00 +1.2916e-01 +6.6090e-02 -1.3394e-01 +1.6036e+00 -5.3501e-01 +4.2398e+00 +4.4407e+00 -2.6799e+00 +9.1307e-01 -3.4160e+00
226877 +7.936620335e-01 +7.936620335e-01 +6.164366203e+01 +6.164366203e+01 +2.4660e-01 +4.7765e+00 +2.5522e-01 +2.7511e+00 -3.1269e+00 +4.4788e+00 -2.4376e+00 -9.1746e-01 -3.7560e+00 -3.9436e+00 +2.2405e-02 +4.5517e-02 -4.4569e-02 +1.5973e+00 -5.3516e-01 +4.4621e+00 +4.4581e+00 -2.4558e+00 +8.2115e-01 -3.2466e+00
227532 +7.687986266e-01 +7.687986266e-01 +6.161879863e+01 +6.161879863e+01 +2.3819e-01 +4.8656e+00 +1.7323e-01 +2.7403e+00 -3.2197e+00 +4.5080e+00 -2.4220e+00 -9.2998e-01 -3.6892e+00 -3.9864e+00 +9.8578e-02 -1.4607e-02 -2.3570e-01 +1.6747e+00 -4.6817e-01 +4.4073e+00 +4.3596e+00 -2.5912e+00 +8.6221e-01 -3.4195e+00
236164 +7.499633897e-01 +7.499633897e-01 +6.159996339e+01 +6.159996339e+01 +1.4904e-01 +4.8493e+00 +1.7650e-01 +2.7322e+00 -3.1022e+00 +4.4884e+00 -2.4283e+00 -9.5019e-01 -3.6920e+00 -3.9311e+00 +3.2446e-01 +9.0884e-02 -3.7068e-01 +1.5802e+00 -5.3764e-01 +4.1764e+00 +4.4441e+00 -2.4376e+00 +8.6657e-01 -3.5248e+00
237492 +7.336646890e-01 +7.336646890e-01 +6.158366469e+01 +6.158366469e+01 +2.2212e-01 +4.8639e+00 +1.8788e-01 +2.5765e+00 -3.1082e+00 +4.4212e+00 -2.4249e+00 -9.6461e-01 -3.7237e+00 -4.0273e+00 +3.0251e-01 +1.2614e-01 -4.2145e-01 +1.5928e+00 -4.9278e-01 +4.2091e+00 +4.3829e+00 -2.5515e+00 +8.3243e-01 -3.6002e+00
241508 +7.164873210e-01 +7.164873210e-01 +6.156648732e+01 +6.156648732e+01 +1.9785e-01 +4.8632e+00 +2.4439e-01 +2.7249e+00 -3.1450e+00 +4.3428e+00 -2.4046e+00 -9.1568e-01 -3.7219e+00 -4.1249e+00 +3.2784e-01 +1.0908e-01 -1.8431e-01 +1.6347e+00 -5.1886e-01 +4.2684e+00 +4.3204e+00 -2.5464e+00 +9.0013e-01 -3.6262e+00
273410 +7.039472288e-01 +7.039472288e-01 +6.155394723e+01 +6.155394723e+01 +1.7338e-01 +4.8243e+00 +2.7942e-01 +2.7084e+00 -3.0922e+00 +4.3993e+00 -2.4490e+00 -9.3191e-01 -3.7840e+00 -4.1968e+00 +2.2701e-01 +5.3616e-02 -1.6947e-01 +1.6700e+00 -4.9177e-01 +4.3306e+00 +4.3901e+00 -2.4845e+00 +8.4171e-01 -3.5393e+00
% function evaluation | noise-free fitness - Fopt (-1.435000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
